FIPS Code,State/Area,Year,Month,Civilian_Noninst_Pop,Labor_Force,Employed,Unemployed,Unemployment_Rate
32,Nevada,2014,12,"2,211,859","1,388,719","1,284,896","103,823",7.5
33,New Hampshire,2014,12,"1,086,643","747,903","718,654","29,249",3.9
34,New Jersey,2014,12,"7,004,964","4,508,668","4,220,057","288,611",6.4
35,New Mexico,2014,12,"1,607,852","936,723","876,625","60,098",6.4
36,New York,2014,12,"15,710,147","9,517,113","8,969,792","547,321",5.8
51000,New York city,2014,12,"6,786,030","4,101,133","3,842,353","258,780",6.3
37,North Carolina,2014,12,"7,736,128","4,723,623","4,452,536","271,087",5.7
38,North Dakota,2014,12,"575,645","414,356","403,589","10,767",2.6
39,Ohio,2014,12,"9,114,058","5,732,637","5,433,117","299,520",5.2
40,Oklahoma,2014,12,"2,958,392","1,814,538","1,742,065","72,473",4
41,Oregon,2014,12,"3,186,524","1,960,168","1,842,745","117,423",6
42,Pennsylvania,2014,12,"10,215,558","6,397,976","6,045,102","352,874",5.5
44,Rhode Island,2014,12,"854,970","557,152","519,822","37,330",6.7
45,South Carolina,2014,12,"3,787,850","2,253,950","2,108,022","145,928",6.5
46,South Dakota,2014,12,"645,961","452,708","438,149","14,559",3.2
47,Tennessee,2014,12,"5,133,124","3,054,766","2,865,175","189,591",6.2
48,Texas,2014,12,"20,284,449","13,051,833","12,446,054","605,779",4.6
49,Utah,2014,12,"2,117,704","1,432,638","1,381,478","51,160",3.6
50,Vermont,2014,12,"514,348","348,838","335,378","13,460",3.9
51,Virginia,2014,12,"6,467,759","4,245,503","4,041,135","204,368",4.8
53,Washington,2014,12,"5,566,204","3,527,147","3,327,558","199,589",5.7
54,West Virginia,2014,12,"1,483,608","794,247","743,765","50,482",6.4
55,Wisconsin,2014,12,"4,536,913","3,084,481","2,937,011","147,470",4.8
56,Wyoming,2014,12,"450,507","302,631","290,474","12,157",4
1,Alabama,2015,1,"3,792,717","2,166,771","2,034,786","131,985",6.1
2,Alaska,2015,1,"541,541","363,226","340,538","22,688",6.2
4,Arizona,2015,1,"5,231,632","3,162,393","2,961,081","201,312",6.4
5,Arkansas,2015,1,"2,293,962","1,336,169","1,263,086","73,083",5.5
6,California,2015,1,"30,147,095","18,794,302","17,513,360","1,280,942",6.8
37,Los Angeles County,2015,1,"7,970,565","5,002,865","4,624,204","378,661",7.6
8,Colorado,2015,1,"4,191,682","2,812,740","2,696,305","116,435",4.1
9,Connecticut,2015,1,"2,871,234","1,901,701","1,788,370","113,331",6
10,Delaware,2015,1,"742,189","458,168","435,330","22,838",5
11,District of Columbia,2015,1,"553,084","385,655","357,301","28,354",7.4
12,Florida,2015,1,"16,119,608","9,588,873","9,024,705","564,168",5.9
13,Georgia,2015,1,"7,711,426","4,737,642","4,431,983","305,659",6.5
15,Hawaii,2015,1,"1,083,804","667,875","642,329","25,546",3.8
16,Idaho,2015,1,"1,236,985","785,010","754,789","30,221",3.8
17,Illinois,2015,1,"10,054,926","6,487,628","6,091,476","396,152",6.1
18,Indiana,2015,1,"5,107,398","3,243,609","3,069,876","173,733",5.4
19,Iowa,2015,1,"2,427,052","1,704,798","1,638,800","65,998",3.9
20,Kansas,2015,1,"2,200,557","1,494,068","1,429,606","64,462",4.3
21,Kentucky,2015,1,"3,436,806","1,981,477","1,875,886","105,591",5.3
22,Louisiana,2015,1,"3,559,303","2,172,224","2,025,344","146,880",6.8
23,Maine,2015,1,"1,090,698","693,272","659,092","34,180",4.9
24,Maryland,2015,1,"4,687,116","3,134,640","2,966,550","168,090",5.4
25,Massachusetts,2015,1,"5,487,464","3,602,272","3,416,690","185,582",5.2
26,Michigan,2015,1,"7,874,799","4,751,121","4,465,483","285,638",6
27,Minnesota,2015,1,"4,269,426","2,992,386","2,877,365","115,021",3.8
28,Mississippi,2015,1,"2,276,579","1,247,332","1,162,332","85,000",6.8
29,Missouri,2015,1,"4,726,122","3,052,395","2,880,669","171,726",5.6
30,Montana,2015,1,"811,282","515,033","492,735","22,298",4.3
31,Nebraska,2015,1,"1,436,792","1,010,079","980,427","29,652",2.9
32,Nevada,2015,1,"2,215,425","1,390,075","1,287,564","102,511",7.4
33,New Hampshire,2015,1,"1,086,992","748,374","719,581","28,793",3.8
34,New Jersey,2015,1,"7,006,171","4,506,245","4,221,064","285,181",6.3
35,New Mexico,2015,1,"1,608,330","937,449","876,798","60,651",6.5
36,New York,2015,1,"15,711,712","9,524,954","8,982,601","542,353",5.7
51000,New York city,2015,1,"6,788,517","4,102,656","3,847,113","255,543",6.2
37,North Carolina,2015,1,"7,744,793","4,728,780","4,459,141","269,639",5.7
38,North Dakota,2015,1,"576,481","413,890","403,094","10,796",2.6
39,Ohio,2015,1,"9,115,824","5,725,314","5,428,302","297,012",5.2
40,Oklahoma,2015,1,"2,960,645","1,819,030","1,745,819","73,211",4
41,Oregon,2015,1,"3,190,400","1,959,718","1,845,083","114,635",5.8
42,Pennsylvania,2015,1,"10,215,735","6,399,411","6,046,534","352,877",5.5
44,Rhode Island,2015,1,"855,143","557,431","520,872","36,559",6.6
45,South Carolina,2015,1,"3,793,411","2,257,193","2,112,314","144,879",6.4
46,South Dakota,2015,1,"646,230","452,732","438,302","14,430",3.2
47,Tennessee,2015,1,"5,136,969","3,056,389","2,869,136","187,253",6.1
48,Texas,2015,1,"20,320,317","13,045,727","12,451,402","594,325",4.6
49,Utah,2015,1,"2,120,965","1,435,490","1,384,452","51,038",3.6
50,Vermont,2015,1,"514,435","348,721","335,527","13,194",3.8
51,Virginia,2015,1,"6,472,206","4,242,711","4,040,145","202,566",4.8
53,Washington,2015,1,"5,574,083","3,528,211","3,331,515","196,696",5.6
54,West Virginia,2015,1,"1,483,060","793,820","742,884","50,936",6.4
55,Wisconsin,2015,1,"4,538,023","3,082,864","2,937,399","145,465",4.7
56,Wyoming,2015,1,"450,619","302,350","290,427","11,923",3.9
1,Alabama,2015,2,"3,793,390","2,170,601","2,038,928","131,673",6.1
2,Alaska,2015,2,"541,749","363,134","340,415","22,719",6.3
4,Arizona,2015,2,"5,238,741","3,165,741","2,966,433","199,308",6.3
5,Arkansas,2015,2,"2,294,489","1,336,952","1,264,167","72,785",5.4
6,California,2015,2,"30,170,177","18,804,573","17,539,526","1,265,047",6.7
37,Los Angeles County,2015,2,"7,975,025","5,001,244","4,627,501","373,743",7.5
8,Colorado,2015,2,"4,199,004","2,813,690","2,698,184","115,506",4.1
9,Connecticut,2015,2,"2,871,089","1,901,730","1,789,810","111,920",5.9
10,Delaware,2015,2,"742,821","458,835","436,141","22,694",4.9
11,District of Columbia,2015,2,"553,820","385,829","357,663","28,166",7.3
12,Florida,2015,2,"16,143,433","9,592,040","9,032,822","559,218",5.8
13,Georgia,2015,2,"7,719,736","4,736,239","4,433,957","302,282",6.4
15,Hawaii,2015,2,"1,084,437","668,343","643,165","25,178",3.8
16,Idaho,2015,2,"1,238,342","787,221","756,853","30,368",3.9
17,Illinois,2015,2,"10,053,295","6,487,282","6,094,125","393,157",6.1
18,Indiana,2015,2,"5,108,171","3,243,958","3,074,662","169,296",5.2
19,Iowa,2015,2,"2,427,387","1,703,904","1,638,715","65,189",3.8
20,Kansas,2015,2,"2,201,056","1,493,764","1,428,745","65,019",4.4
21,Kentucky,2015,2,"3,437,547","1,979,937","1,875,247","104,690",5.3
22,Louisiana,2015,2,"3,560,608","2,169,594","2,024,043","145,551",6.7
23,Maine,2015,2,"1,090,572","692,242","658,825","33,417",4.8
24,Maryland,2015,2,"4,688,804","3,136,563","2,969,832","166,731",5.3
25,Massachusetts,2015,2,"5,489,882","3,599,631","3,416,731","182,900",5.1
26,Michigan,2015,2,"7,874,962","4,748,842","4,469,325","279,517",5.9
27,Minnesota,2015,2,"4,271,024","2,994,638","2,880,470","114,168",3.8
28,Mississippi,2015,2,"2,276,813","1,250,514","1,166,324","84,190",6.7
29,Missouri,2015,2,"4,727,116","3,054,756","2,883,759","170,997",5.6
30,Montana,2015,2,"811,751","515,924","493,824","22,100",4.3
31,Nebraska,2015,2,"1,437,272","1,009,386","979,687","29,699",2.9
32,Nevada,2015,2,"2,218,759","1,391,547","1,290,189","101,358",7.3
33,New Hampshire,2015,2,"1,087,192","748,424","720,050","28,374",3.8
34,New Jersey,2015,2,"7,006,429","4,504,414","4,222,229","282,185",6.3
35,New Mexico,2015,2,"1,608,629","938,267","876,702","61,565",6.6
36,New York,2015,2,"15,711,165","9,533,927","8,995,441","538,486",5.6
51000,New York city,2015,2,"6,790,296","4,103,202","3,851,046","252,156",6.1
37,North Carolina,2015,2,"7,752,712","4,735,727","4,464,853","270,874",5.7
38,North Dakota,2015,2,"577,273","413,044","402,107","10,937",2.6
39,Ohio,2015,2,"9,116,352","5,719,068","5,423,145","295,923",5.2
40,Oklahoma,2015,2,"2,962,478","1,823,885","1,749,030","74,855",4.1
41,Oregon,2015,2,"3,193,924","1,960,323","1,847,488","112,835",5.8
42,Pennsylvania,2015,2,"10,214,411","6,402,054","6,048,226","353,828",5.5
44,Rhode Island,2015,2,"855,205","557,723","521,694","36,029",6.5
45,South Carolina,2015,2,"3,798,340","2,260,446","2,116,354","144,092",6.4
46,South Dakota,2015,2,"646,499","452,748","438,409","14,339",3.2
47,Tennessee,2015,2,"5,140,220","3,058,800","2,873,342","185,458",6.1
48,Texas,2015,2,"20,353,602","13,042,678","12,455,072","587,606",4.5
49,Utah,2015,2,"2,124,081","1,438,477","1,387,444","51,033",3.5
50,Vermont,2015,2,"514,456","348,536","335,570","12,966",3.7
51,Virginia,2015,2,"6,476,073","4,240,767","4,039,464","201,303",4.7
53,Washington,2015,2,"5,581,414","3,530,246","3,335,608","194,638",5.5
54,West Virginia,2015,2,"1,482,403","793,628","741,810","51,818",6.5
55,Wisconsin,2015,2,"4,538,575","3,081,614","2,937,529","144,085",4.7
56,Wyoming,2015,2,"450,732","302,209","290,287","11,922",3.9
1,Alabama,2015,3,"3,794,218","2,174,960","2,042,936","132,024",6.1
2,Alaska,2015,3,"541,763","363,053","340,222","22,831",6.3
4,Arizona,2015,3,"5,246,030","3,169,469","2,971,786","197,683",6.2
5,Arkansas,2015,3,"2,295,183","1,337,920","1,265,637","72,283",5.4
6,California,2015,3,"30,192,273","18,816,299","17,566,611","1,249,688",6.6
37,Los Angeles County,2015,3,"7,979,779","4,999,337","4,631,293","368,044",7.4
8,Colorado,2015,3,"4,206,284","2,815,196","2,700,859","114,337",4.1
9,Connecticut,2015,3,"2,871,016","1,900,978","1,790,269","110,709",5.8
10,Delaware,2015,3,"743,467","459,628","437,007","22,621",4.9
11,District of Columbia,2015,3,"554,580","386,175","358,225","27,950",7.2
12,Florida,2015,3,"16,167,449","9,598,497","9,043,681","554,816",5.8
13,Georgia,2015,3,"7,727,931","4,735,865","4,436,481","299,384",6.3
15,Hawaii,2015,3,"1,084,597","668,758","644,078","24,680",3.7
16,Idaho,2015,3,"1,239,788","789,517","758,877","30,640",3.9
17,Illinois,2015,3,"10,052,133","6,491,517","6,098,798","392,719",6
18,Indiana,2015,3,"5,109,371","3,245,723","3,080,816","164,907",5.1
19,Iowa,2015,3,"2,428,014","1,703,231","1,638,687","64,544",3.8
20,Kansas,2015,3,"2,201,561","1,493,443","1,428,091","65,352",4.4
21,Kentucky,2015,3,"3,438,481","1,978,823","1,874,526","104,297",5.3
22,Louisiana,2015,3,"3,561,944","2,166,522","2,022,881","143,641",6.6
23,Maine,2015,3,"1,090,565","691,110","658,472","32,638",4.7
24,Maryland,2015,3,"4,690,491","3,139,033","2,974,094","164,939",5.3
25,Massachusetts,2015,3,"5,492,682","3,597,341","3,416,770","180,571",5
26,Michigan,2015,3,"7,875,796","4,748,857","4,473,859","274,998",5.8
27,Minnesota,2015,3,"4,272,956","2,998,186","2,884,337","113,849",3.8
28,Mississippi,2015,3,"2,277,021","1,253,923","1,170,356","83,567",6.7
29,Missouri,2015,3,"4,728,406","3,056,791","2,887,036","169,755",5.6
30,Montana,2015,3,"812,295","516,734","494,730","22,004",4.3
31,Nebraska,2015,3,"1,437,833","1,009,054","979,132","29,922",3
32,Nevada,2015,3,"2,222,091","1,393,136","1,292,980","100,156",7.2
33,New Hampshire,2015,3,"1,087,543","748,091","720,208","27,883",3.7
34,New Jersey,2015,3,"7,006,901","4,503,300","4,224,426","278,874",6.2
35,New Mexico,2015,3,"1,608,808","939,088","876,587","62,501",6.7
36,New York,2015,3,"15,711,137","9,542,416","9,008,594","533,822",5.6
51000,New York city,2015,3,"6,792,342","4,103,094","3,855,298","247,796",6
37,North Carolina,2015,3,"7,760,074","4,744,251","4,470,715","273,536",5.8
38,North Dakota,2015,3,"578,088","412,032","400,873","11,159",2.7
39,Ohio,2015,3,"9,117,696","5,715,533","5,421,129","294,404",5.2
40,Oklahoma,2015,3,"2,964,358","1,828,473","1,751,584","76,889",4.2
41,Oregon,2015,3,"3,197,709","1,962,380","1,850,584","111,796",5.7
42,Pennsylvania,2015,3,"10,213,980","6,406,408","6,052,263","354,145",5.5
44,Rhode Island,2015,3,"855,239","557,822","522,242","35,580",6.4
45,South Carolina,2015,3,"3,803,263","2,263,671","2,120,647","143,024",6.3
46,South Dakota,2015,3,"646,747","452,826","438,548","14,278",3.2
47,Tennessee,2015,3,"5,143,697","3,062,426","2,878,956","183,470",6
48,Texas,2015,3,"20,386,355","13,044,962","12,461,125","583,837",4.5
49,Utah,2015,3,"2,127,259","1,441,814","1,390,696","51,118",3.5
50,Vermont,2015,3,"514,531","348,217","335,461","12,756",3.7
51,Virginia,2015,3,"6,479,492","4,239,843","4,040,318","199,525",4.7
53,Washington,2015,3,"5,588,657","3,533,904","3,340,601","193,303",5.5
54,West Virginia,2015,3,"1,481,835","793,761","740,877","52,884",6.7
55,Wisconsin,2015,3,"4,539,542","3,080,867","2,938,085","142,782",4.6
56,Wyoming,2015,3,"450,837","302,218","290,102","12,116",4
1,Alabama,2015,4,"3,795,273","2,170,166","2,037,552","132,614",6.1
2,Alaska,2015,4,"541,860","362,975","340,096","22,879",6.3
4,Arizona,2015,4,"5,253,623","3,174,046","2,977,647","196,399",6.2
5,Arkansas,2015,4,"2,296,029","1,338,983","1,267,673","71,310",5.3
6,California,2015,4,"30,216,829","18,826,398","17,594,659","1,231,739",6.5
37,Los Angeles County,2015,4,"7,984,810","4,995,004","4,634,545","360,459",7.2
8,Colorado,2015,4,"4,213,837","2,817,304","2,704,794","112,510",4
9,Connecticut,2015,4,"2,871,086","1,899,181","1,789,732","109,449",5.8
10,Delaware,2015,4,"744,119","460,528","437,998","22,530",4.9
11,District of Columbia,2015,4,"555,342","386,792","359,132","27,660",7.2
12,Florida,2015,4,"16,192,418","9,607,811","9,058,084","549,727",5.7
13,Georgia,2015,4,"7,736,619","4,735,991","4,439,804","296,187",6.3
15,Hawaii,2015,4,"1,084,940","669,187","645,104","24,083",3.6
16,Idaho,2015,4,"1,241,296","791,724","760,809","30,915",3.9
17,Illinois,2015,4,"10,051,577","6,499,013","6,106,082","392,931",6
18,Indiana,2015,4,"5,110,758","3,249,285","3,088,493","160,792",4.9
19,Iowa,2015,4,"2,428,690","1,702,323","1,638,444","63,879",3.8
20,Kansas,2015,4,"2,202,145","1,493,226","1,428,104","65,122",4.4
21,Kentucky,2015,4,"3,439,530","1,977,936","1,873,917","104,019",5.3
22,Louisiana,2015,4,"3,563,437","2,162,787","2,021,790","140,997",6.5
23,Maine,2015,4,"1,090,579","689,909","658,087","31,822",4.6
24,Maryland,2015,4,"4,692,382","3,141,417","2,978,798","162,619",5.2
25,Massachusetts,2015,4,"5,495,719","3,595,870","3,417,689","178,181",5
26,Michigan,2015,4,"7,876,897","4,750,757","4,479,763","270,994",5.7
27,Minnesota,2015,4,"4,275,054","3,002,331","2,888,543","113,788",3.8
28,Mississippi,2015,4,"2,277,330","1,257,058","1,174,188","82,870",6.6
29,Missouri,2015,4,"4,729,926","3,058,205","2,890,940","167,265",5.5
30,Montana,2015,4,"812,851","517,282","495,305","21,977",4.2
31,Nebraska,2015,4,"1,438,471","1,009,259","979,055","30,204",3
32,Nevada,2015,4,"2,225,535","1,394,785","1,295,937","98,848",7.1
33,New Hampshire,2015,4,"1,087,903","747,475","720,243","27,232",3.6
34,New Jersey,2015,4,"7,007,793","4,502,099","4,227,666","274,433",6.1
35,New Mexico,2015,4,"1,609,134","939,710","876,589","63,121",6.7
36,New York,2015,4,"15,711,990","9,548,293","9,021,384","526,909",5.5
51000,New York city,2015,4,"6,794,679","4,101,681","3,859,543","242,138",5.9
37,North Carolina,2015,4,"7,767,928","4,753,189","4,477,145","276,044",5.8
38,North Dakota,2015,4,"578,953","411,096","399,699","11,397",2.8
39,Ohio,2015,4,"9,119,310","5,713,945","5,422,656","291,289",5.1
40,Oklahoma,2015,4,"2,966,457","1,831,977","1,753,289","78,688",4.3
41,Oregon,2015,4,"3,201,589","1,965,819","1,854,638","111,181",5.7
42,Pennsylvania,2015,4,"10,213,906","6,412,274","6,059,046","353,228",5.5
44,Rhode Island,2015,4,"855,341","557,557","522,512","35,045",6.3
45,South Carolina,2015,4,"3,808,480","2,266,502","2,125,329","141,173",6.2
46,South Dakota,2015,4,"647,019","452,965","438,747","14,218",3.1
47,Tennessee,2015,4,"5,147,408","3,066,692","2,885,754","180,938",5.9
48,Texas,2015,4,"20,420,653","13,052,347","12,471,167","581,180",4.5
49,Utah,2015,4,"2,130,584","1,445,478","1,394,232","51,246",3.5
50,Vermont,2015,4,"514,616","347,766","335,199","12,567",3.6
51,Virginia,2015,4,"6,483,301","4,239,190","4,042,765","196,425",4.6
53,Washington,2015,4,"5,596,195","3,539,114","3,346,743","192,371",5.4
54,West Virginia,2015,4,"1,481,333","794,032","740,233","53,799",6.8
55,Wisconsin,2015,4,"4,540,646","3,080,496","2,939,372","141,124",4.6
56,Wyoming,2015,4,"450,938","302,299","289,899","12,400",4.1
1,Alabama,2015,5,"3,796,534","2,164,519","2,031,470","133,049",6.1
2,Alaska,2015,5,"542,036","362,798","339,977","22,821",6.3
4,Arizona,2015,5,"5,261,501","3,179,024","2,983,595","195,429",6.1
5,Arkansas,2015,5,"2,296,996","1,339,839","1,269,993","69,846",5.2
6,California,2015,5,"30,242,644","18,830,333","17,620,363","1,209,970",6.4
37,Los Angeles County,2015,5,"7,989,559","4,986,872","4,636,252","350,620",7
8,Colorado,2015,5,"4,221,620","2,819,533","2,709,579","109,954",3.9
9,Connecticut,2015,5,"2,871,419","1,896,379","1,788,339","108,040",5.7
10,Delaware,2015,5,"744,838","461,456","439,061","22,395",4.9
11,District of Columbia,2015,5,"556,141","387,466","360,162","27,304",7
12,Florida,2015,5,"16,218,527","9,618,147","9,074,570","543,577",5.7
13,Georgia,2015,5,"7,745,959","4,735,398","4,442,925","292,473",6.2
15,Hawaii,2015,5,"1,085,320","669,614","646,142","23,472",3.5
16,Idaho,2015,5,"1,242,885","793,675","762,546","31,129",3.9
17,Illinois,2015,5,"10,051,696","6,506,301","6,114,433","391,868",6
18,Indiana,2015,5,"5,112,558","3,254,041","3,096,911","157,130",4.8
19,Iowa,2015,5,"2,429,607","1,700,817","1,637,661","63,156",3.7
20,Kansas,2015,5,"2,202,959","1,493,024","1,428,789","64,235",4.3
21,Kentucky,2015,5,"3,440,841","1,976,817","1,873,250","103,567",5.2
22,Louisiana,2015,5,"3,565,205","2,158,261","2,020,294","137,967",6.4
23,Maine,2015,5,"1,090,689","688,694","657,703","30,991",4.5
24,Maryland,2015,5,"4,694,501","3,142,923","2,982,840","160,083",5.1
25,Massachusetts,2015,5,"5,499,163","3,594,220","3,418,656","175,564",4.9
26,Michigan,2015,5,"7,878,551","4,753,081","4,486,713","266,368",5.6
27,Minnesota,2015,5,"4,277,518","3,005,863","2,892,071","113,792",3.8
28,Mississippi,2015,5,"2,277,791","1,259,289","1,177,336","81,953",6.5
29,Missouri,2015,5,"4,731,896","3,058,587","2,895,171","163,416",5.3
30,Montana,2015,5,"813,497","517,493","495,499","21,994",4.3
31,Nebraska,2015,5,"1,439,238","1,009,818","979,369","30,449",3
32,Nevada,2015,5,"2,229,088","1,396,200","1,298,740","97,460",7
33,New Hampshire,2015,5,"1,088,361","746,588","720,124","26,464",3.5
34,New Jersey,2015,5,"7,009,067","4,499,740","4,231,181","268,559",6
35,New Mexico,2015,5,"1,609,561","939,838","876,592","63,246",6.7
36,New York,2015,5,"15,713,637","9,549,164","9,032,002","517,162",5.4
51000,New York city,2015,5,"6,796,722","4,097,794","3,862,609","235,185",5.7
37,North Carolina,2015,5,"7,776,509","4,760,636","4,483,514","277,122",5.8
38,North Dakota,2015,5,"579,894","410,351","398,775","11,576",2.8
39,Ohio,2015,5,"9,121,634","5,712,467","5,426,068","286,399",5
40,Oklahoma,2015,5,"2,968,807","1,833,635","1,753,826","79,809",4.4
41,Oregon,2015,5,"3,205,720","1,970,139","1,859,558","110,581",5.6
42,Pennsylvania,2015,5,"10,214,662","6,417,950","6,066,953","350,997",5.5
44,Rhode Island,2015,5,"855,478","556,870","522,512","34,358",6.2
45,South Carolina,2015,5,"3,814,103","2,268,384","2,129,882","138,502",6.1
46,South Dakota,2015,5,"647,370","453,080","438,941","14,139",3.1
47,Tennessee,2015,5,"5,151,480","3,070,773","2,892,935","177,838",5.8
